combined_id,ugc_type,wfo,valid_from_date,valid_to_date,state,fips,name,lat,lon,timezone,display_name,short_ugc,region
"AL-Z004.1","Zone","HUN","","","AL","4","LAWRENCE","","","CST","(AL-Z004) LAWRENCE","AL-Z004","SR"
"AL-Z005.1","Zone","HUN","","","AL","5","LIMESTONE","","","CST","(AL-Z005) LIMESTONE","AL-Z005","SR"
"AL-Z006.1","Zone","HUN","","","AL","6","MADISON","","","CST","(AL-Z006) MADISON","AL-Z006","SR"
"AL-Z007.1","Zone","HUN","","","AL","7","MORGAN","","","CST","(AL-Z007) MORGAN","AL-Z007","SR"
"AL-Z008.1","Zone","HUN","","","AL","8","MARSHALL","","","CST","(AL-Z008) MARSHALL","AL-Z008","SR"
"AL-Z009.1","Zone","HUN","","","AL","9","JACKSON","","","CST","(AL-Z009) JACKSON","AL-Z009","SR"
"AL-Z010.1","Zone","HUN","","","AL","10","DEKALB","","","CST","(AL-Z010) DEKALB","AL-Z010","SR"
"AL-Z011.1","Zone","BMX","","","AL","11","MARION","","","CST","(AL-Z011) MARION","AL-Z011","SR"
"AL-Z012.1","Zone","BMX","","","AL","12","LAMAR","","","CST","(AL-Z012) LAMAR","AL-Z012","SR"
"AL-Z013.1","Zone","BMX","","","AL","13","FAYETTE","","","CST","(AL-Z013) FAYETTE","AL-Z013","SR"
"AL-Z014.1","Zone","BMX","","","AL","14","WINSTON","","","CST","(AL-Z014) WINSTON","AL-Z014","SR"
"AL-Z015.1","Zone","BMX","","","AL","15","WALKER","","","CST","(AL-Z015) WALKER","AL-Z015","SR"
"AL-Z016.1","Zone","HUN","","","AL","16","CULLMAN","","","CST","(AL-Z016) CULLMAN","AL-Z016","SR"
"AL-Z017.1","Zone","BMX","","","AL","17","BLOUNT","","","CST","(AL-Z017) BLOUNT","AL-Z017","SR"
"AL-Z018.1","Zone","BMX","","","AL","18","ETOWAH","","","CST","(AL-Z018) ETOWAH","AL-Z018","SR"
"AL-Z019.1","Zone","BMX","","","AL","19","CALHOUN","","","CST","(AL-Z019) CALHOUN","AL-Z019","SR"
"AL-Z020.1","Zone","BMX","","","AL","20","CHEROKEE","","","CST","(AL-Z020) CHEROKEE","AL-Z020","SR"
"AL-Z021.1","Zone","BMX","","","AL","21","CLEBURNE","","","CST","(AL-Z021) CLEBURNE","AL-Z021","SR"
"AL-Z022.1","Zone","BMX","","","AL","22","PICKENS","","","CST","(AL-Z022) PICKENS","AL-Z022","SR"
"AL-Z023.1","Zone","BMX","","","AL","23","TUSCALOOSA","","","CST","(AL-Z023) TUSCALOOSA","AL-Z023","SR"
"AL-Z024.1","Zone","BMX","","","AL","24","JEFFERSON","","","CST","(AL-Z024) JEFFERSON","AL-Z024","SR"
"AL-Z025.1","Zone","BMX","","","AL","25","SHELBY","","","CST","(AL-Z025) SHELBY","AL-Z025","SR"
"AL-Z026.1","Zone","BMX","","","AL","26","ST. CLAIR","","","CST","(AL-Z026) ST. CLAIR","AL-Z026","SR"
"AL-Z027.1","Zone","BMX","","","AL","27","TALLADEGA","","","CST","(AL-Z027) TALLADEGA","AL-Z027","SR"
"AL-Z028.1","Zone","BMX","","","AL","28","CLAY","","","CST","(AL-Z028) CLAY","AL-Z028","SR"
"AL-Z029.1","Zone","BMX","","","AL","29","RANDOLPH","","","CST","(AL-Z029) RANDOLPH","AL-Z029","SR"
"AL-Z030.1","Zone","BMX","","","AL","30","SUMTER","","","CST","(AL-Z030) SUMTER","AL-Z030","SR"
"AL-Z031.1","Zone","BMX","","","AL","31","GREENE","","","CST","(AL-Z031) GREENE","AL-Z031","SR"
"AL-Z032.1","Zone","BMX","","","AL","32","HALE","","","CST","(AL-Z032) HALE","AL-Z032","SR"
"AL-Z033.1","Zone","BMX","","","AL","33","PERRY","","","CST","(AL-Z033) PERRY","AL-Z033","SR"
"AL-Z034.1","Zone","BMX","","","AL","34","BIBB","","","CST","(AL-Z034) BIBB","AL-Z034","SR"
"AL-Z035.1","Zone","BMX","","","AL","35","CHILTON","","","CST","(AL-Z035) CHILTON","AL-Z035","SR"
"AL-Z036.1","Zone","BMX","","","AL","36","COOSA","","","CST","(AL-Z036) COOSA","AL-Z036","SR"
"AL-Z037.1","Zone","BMX","","","AL","37","TALLAPOOSA","","","CST","(AL-Z037) TALLAPOOSA","AL-Z037","SR"
"AL-Z038.1","Zone","BMX","","","AL","38","CHAMBERS","","","CST","(AL-Z038) CHAMBERS","AL-Z038","SR"
"AL-Z039.1","Zone","BMX","","","AL","39","MARENGO","","","CST","(AL-Z039) MARENGO","AL-Z039","SR"
"AL-Z040.1","Zone","BMX","","","AL","40","DALLAS","","","CST","(AL-Z040) DALLAS","AL-Z040","SR"
"AL-Z041.1","Zone","BMX","","","AL","41","AUTAUGA","","","CST","(AL-Z041) AUTAUGA","AL-Z041","SR"
"AL-Z042.1","Zone","BMX","","","AL","42","LOWNDES","","","CST","(AL-Z042) LOWNDES","AL-Z042","SR"
"AL-Z043.1","Zone","BMX","","","AL","43","ELMORE","","","CST","(AL-Z043) ELMORE","AL-Z043","SR"
"AL-Z044.1","Zone","BMX","","","AL","44","MONTGOMERY","","","CST","(AL-Z044) MONTGOMERY","AL-Z044","SR"
"AL-Z045.1","Zone","BMX","","","AL","45","MACON","","","CST","(AL-Z045) MACON","AL-Z045","SR"
"AL-Z046.1","Zone","BMX","","","AL","46","BULLOCK","","","CST","(AL-Z046) BULLOCK","AL-Z046","SR"
"AL-Z047.1","Zone","BMX","","","AL","47","LEE","","","CST","(AL-Z047) LEE","AL-Z047","SR"
"AL-Z048.1","Zone","BMX","","","AL","48","RUSSELL","","","CST","(AL-Z048) RUSSELL","AL-Z048","SR"
"AL-Z049.1","Zone","BMX","","","AL","49","PIKE","","","CST","(AL-Z049) PIKE","AL-Z049","SR"
"AL-Z050.1","Zone","BMX","","","AL","50","BARBOUR","","","CST","(AL-Z050) BARBOUR","AL-Z050","SR"
"AL-Z051.1","Zone","MOB","","","AL","51","CHOCTAW","","","CST","(AL-Z051) CHOCTAW","AL-Z051","SR"
"AL-Z052.1","Zone","MOB","","","AL","52","WASHINGTON","","","CST","(AL-Z052) WASHINGTON","AL-Z052","SR"
"AL-Z053.1","Zone","MOB","","","AL","53","CLARKE","","","CST","(AL-Z053) CLARKE","AL-Z053","SR"
"AL-Z054.1","Zone","MOB","","","AL","54","WILCOX","","","CST","(AL-Z054) WILCOX","AL-Z054","SR"
"AL-Z055.1","Zone","MOB","","","AL","55","MONROE","","","CST","(AL-Z055) MONROE","AL-Z055","SR"
"AL-Z056.1","Zone","MOB","","","AL","56","CONECUH","","","CST","(AL-Z056) CONECUH","AL-Z056","SR"
"AL-Z057.1","Zone","MOB","","","AL","57","BUTLER","","","CST","(AL-Z057) BUTLER","AL-Z057","SR"
"AL-Z058.1","Zone","MOB","","","AL","58","CRENSHAW","","","CST","(AL-Z058) CRENSHAW","AL-Z058","SR"
"AL-Z059.1","Zone","MOB","","","AL","59","ESCAMBIA","","","CST","(AL-Z059) ESCAMBIA","AL-Z059","SR"
"AL-Z060.1","Zone","MOB","","","AL","60","COVINGTON","","","CST","(AL-Z060) COVINGTON","AL-Z060","SR"
"AL-Z061.1","Zone","MOB","","","AL","61","UPPER MOBILE","","","CST","(AL-Z061) UPPER MOBILE","AL-Z061","SR"
"AL-Z062.1","Zone","MOB","","","AL","62","UPPER BALDWIN","","","CST","(AL-Z062) UPPER BALDWIN","AL-Z062","SR"
"AL-Z063.1","Zone","MOB","","","AL","63","LOWER MOBILE","","","CST","(AL-Z063) LOWER MOBILE","AL-Z063","SR"
"AL-Z064.1","Zone","MOB","","","AL","64","LOWER BALDWIN","","","CST","(AL-Z064) LOWER BALDWIN","AL-Z064","SR"
"AL-Z065.1","Zone","TAE","","","AL","65","COFFEE","","","EST","(AL-Z065) COFFEE","AL-Z065","SR"
"AL-Z066.1","Zone","TAE","","","AL","66","DALE","","","EST","(AL-Z066) DALE","AL-Z066","SR"
"AL-Z067.1","Zone","TAE","","","AL","67","HENRY","","","EST","(AL-Z067) HENRY","AL-Z067","SR"
"AL-Z068.1","Zone","TAE","","","AL","68","GENEVA","","","EST","(AL-Z068) GENEVA","AL-Z068","SR"
"AL-Z069.1","Zone","TAE","","","AL","69","HOUSTON","","","EST","(AL-Z069) HOUSTON","AL-Z069","SR"
"AM-Z130.1","MarineZone","MHX","7/13/2005 12:00:00 AM","","AM","130","ALBEMARLE SOUND","","","EST","(AM-Z130) ALBEMARLE SOUND","AM-Z130","ER"
"AM-Z130.2","MarineZone","MHX","","7/12/2005 11:59:00 PM","AM","130","ALBEMARLE SOUND","","","EST","(AM-Z130) ALBEMARLE SOUND","AM-Z130","ER"
"AM-Z135.1","MarineZone","MHX","","","AM","135","PAMLICO SOUND","","","EST","(AM-Z135) PAMLICO SOUND","AM-Z135","ER"
"AM-Z150.1","MarineZone","MHX","","","AM","150","CURRITUCK BEACH LT TO OREGON INLET NC OUT 20NM","","","EST","(AM-Z150) CURRITUCK BEACH LT TO OREGON INLET NC OUT 20NM","AM-Z150","ER"
"AM-Z152.1","MarineZone","MHX","","","AM","152","OREGON INLET TO CP HATTERAS NC OUT 20NM","","","EST","(AM-Z152) OREGON INLET TO CP HATTERAS NC OUT 20NM","AM-Z152","ER"
"AM-Z154.1","MarineZone","MHX","","","AM","154","CP HATTERAS TO OCRACOKE INLET NC OUT 20NM","","","EST","(AM-Z154) CP HATTERAS TO OCRACOKE INLET NC OUT 20NM","AM-Z154","ER"
"AM-Z156.1","MarineZone","MHX","","","AM","156","OCRACOKE INLET TO CP LOOKOUT NC OUT 20NM","","","EST","(AM-Z156) OCRACOKE INLET TO CP LOOKOUT NC OUT 20NM","AM-Z156","ER"
"AM-Z158.1","MarineZone","MHX","","4/2/2013 5:59:00 PM","AM","158","CP LOOKOUT TO SURF CITY NC OUT 20NM","","","EST","(AM-Z158) CP LOOKOUT TO SURF CITY NC OUT 20NM","AM-Z158","ER"
"AM-Z158.2","MarineZone","MHX","4/2/2013 6:00:00 PM","","AM","158","COASTAL WATERS FROM CAPE LOOKOUT TO SURF CITY NC OUT 20 NM","","","EST","(AM-Z158) COASTAL WATERS FROM CAPE LOOKOUT TO SURF CITY NC OUT 20 NM","AM-Z158","ER"
"AM-Z170.1","MarineZone","MHX","","","AM","170","CURRITUCK BEACH LT TO SURF CITY NC 20 TO 40NM","","","EST","(AM-Z170) CURRITUCK BEACH LT TO SURF CITY NC 20 TO 40NM","AM-Z170","ER"
"AM-Z250.1","MarineZone","ILM","","4/2/2013 5:59:00 PM","AM","250","SURF CITY TO CP FEAR NC OUT 20NM","","","EST","(AM-Z250) SURF CITY TO CP FEAR NC OUT 20NM","AM-Z250","ER"
"AM-Z250.2","MarineZone","ILM","4/2/2013 6:00:00 PM","","AM","250","COASTAL WATERS FROM SURF CITY TO CAPE FEAR NC OUT 20 NM","","","EST","(AM-Z250) COASTAL WATERS FROM SURF CITY TO CAPE FEAR NC OUT 20 NM","AM-Z250","ER"
"AM-Z252.1","MarineZone","ILM","","4/2/2013 5:59:00 PM","AM","252","CAPE FEAR NC TO LITTLE RIVER INLET SC","","","EST","(AM-Z252) CAPE FEAR NC TO LITTLE RIVER INLET SC","AM-Z252","ER"
"AM-Z252.2","MarineZone","ILM","4/2/2013 6:00:00 PM","","AM","252","COASTAL WATERS FROM CAPE FEAR NC TO LITTLE RIVER INLET SC OUT 20 NM","","","EST","(AM-Z252) COASTAL WATERS FROM CAPE FEAR NC TO LITTLE RIVER INLET SC OUT 20 NM","AM-Z252","ER"
"AM-Z254.1","MarineZone","ILM","","","AM","254","LITTLE R INLET NC TO MURRELLS INLET SC OUT 20NM","","","EST","(AM-Z254) LITTLE R INLET NC TO MURRELLS INLET SC OUT 20NM","AM-Z254","ER"
"AM-Z256.1","MarineZone","ILM","","","AM","256","MURRELLS INLET TO S SANTEE R SC OUT 20NM","","","EST","(AM-Z256) MURRELLS INLET TO S SANTEE R SC OUT 20NM","AM-Z256","ER"
"AM-Z270.1","MarineZone","ILM","","","AM","270","SURF CITY NC TO S SANTEE R SC 20 TO 40NM","","","EST","(AM-Z270) SURF CITY NC TO S SANTEE R SC 20 TO 40NM","AM-Z270","ER"
"AM-Z330.1","MarineZone","CHS","","","AM","330","CHARLESTON HARBOR","","","EST","(AM-Z330) CHARLESTON HARBOR","AM-Z330","ER"
"AM-Z350.1","MarineZone","CHS","","","AM","350","S SANTEE R TO EDISTO BEACH SC OUT 20NM","","","EST","(AM-Z350) S SANTEE R TO EDISTO BEACH SC OUT 20NM","AM-Z350","ER"
"AM-Z352.1","MarineZone","CHS","","","AM","352","EDISTO BEACH SC TO SAVANNAH GA OUT 20NM","","","EST","(AM-Z352) EDISTO BEACH SC TO SAVANNAH GA OUT 20NM","AM-Z352","ER"
"AM-Z354.1","MarineZone","CHS","","","AM","354","SAVANNAH GA TO ALTAMAHA SD GA OUT 20NM","","","EST","(AM-Z354) SAVANNAH GA TO ALTAMAHA SD GA OUT 20NM","AM-Z354","ER"
"AM-Z370.1","MarineZone","CHS","","","AM","370","S SANTEE R SC TO SAVANNAH GA 20 TO 40NM","","","EST","(AM-Z370) S SANTEE R SC TO SAVANNAH GA 20 TO 40NM","AM-Z370","ER"
"AM-Z374.1","MarineZone","CHS","","","AM","374","SAVANNAH GA TO ALTAMAHA SD GA 20 TO 60NM","","","EST","(AM-Z374) SAVANNAH GA TO ALTAMAHA SD GA 20 TO 60NM","AM-Z374","ER"
"AM-Z435.1","MarineZone","JAX","","","AM","435","PORT OF JACKSONVILLE","","","EST","(AM-Z435) PORT OF JACKSONVILLE","AM-Z435","SR"
"AM-Z450.1","MarineZone","JAX","","","AM","450","ALTAMAHA SD TO FERNANDINA BEACH FL OUT 20NM","","","EST","(AM-Z450) ALTAMAHA SD TO FERNANDINA BEACH FL OUT 20NM","AM-Z450","SR"
"AM-Z452.1","MarineZone","JAX","","","AM","452","FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM","","","EST","(AM-Z452) FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM","AM-Z452","SR"
"AM-Z454.1","MarineZone","JAX","","","AM","454","ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM","","","EST","(AM-Z454) ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM","AM-Z454","SR"
"AM-Z470.1","MarineZone","JAX","","","AM","470","ALTAMAHA SD GA TO FERNANDINA BEACH FL 20 TO 60NM","","","EST","(AM-Z470) ALTAMAHA SD GA TO FERNANDINA BEACH FL 20 TO 60NM","AM-Z470","SR"
"AM-Z472.1","MarineZone","JAX","","","AM","472","FERNANDINA BEACH TO ST AUGUSTINE FL 20 TO 60NM","","","EST","(AM-Z472) FERNANDINA BEACH TO ST AUGUSTINE FL 20 TO 60NM","AM-Z472","SR"
"AM-Z474.1","MarineZone","JAX","","","AM","474","ST AUGUSTINE TO FLAGLER BEACH FL 20 TO 60NM","","","EST","(AM-Z474) ST AUGUSTINE TO FLAGLER BEACH FL 20 TO 60NM","AM-Z474","SR"
"AM-Z550.1","MarineZone","MLB","","12/4/2007 7:59:00 PM","AM","550","FLAGLER BEACH TO COCOA BEACH FL OUT 20NM","","","EST","(AM-Z550) FLAGLER BEACH TO COCOA BEACH FL OUT 20NM","AM-Z550","SR"
"AM-Z550.2","MarineZone","MLB","12/4/2007 8:00:00 PM","","AM","550","FLAGLER BEACH TO VOLUSIA-BREVARD COUNTY LINE 0-20NM","","","EST","(AM-Z550) FLAGLER BEACH TO VOLUSIA-BREVARD COUNTY LINE 0-20NM","AM-Z550","SR"
"AM-Z552.1","MarineZone","MLB","12/4/2007 8:00:00 PM","","AM","552","VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM","","","EST","(AM-Z552) VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM","AM-Z552","SR"
"AM-Z555.1","MarineZone","MLB","","12/4/2007 7:59:00 PM","AM","555","COCOA BEACH TO JUPITER INLET FL OUT 20NM","","","EST","(AM-Z555) COCOA BEACH TO JUPITER INLET FL OUT 20NM","AM-Z555","SR"
"AM-Z555.2","MarineZone","MLB","12/4/2007 8:00:00 PM","","AM","555","SEBASTIAN INLET TO JUPITER INLET 0-20NM","","","EST","(AM-Z555) SEBASTIAN INLET TO JUPITER INLET 0-20NM","AM-Z555","SR"
"AM-Z570.1","MarineZone","MLB","","12/4/2007 7:59:00 PM","AM","570","FLAGLER BEACH TO COCOA BEACH FL 20 TO 60NM","","","EST","(AM-Z570) FLAGLER BEACH TO COCOA BEACH FL 20 TO 60NM","AM-Z570","SR"
"AM-Z570.2","MarineZone","MLB","12/4/2007 8:00:00 PM","","AM","570","FLAGLER BEACH TO VOLUSIA-BREVARD COUNTY LINE 20-60NM","","","EST","(AM-Z570) FLAGLER BEACH TO VOLUSIA-BREVARD COUNTY LINE 20-60NM","AM-Z570","SR"
"AM-Z572.1","MarineZone","MLB","12/4/2007 8:00:00 PM","","AM","572","VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 20-60NM","","","EST","(AM-Z572) VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 20-60NM","AM-Z572","SR"
"AM-Z575.1","MarineZone","MLB","","12/4/2007 7:59:00 PM","AM","575","COCOA BEACH TO JUPITER INLET FL 20 TO 60NM","","","EST","(AM-Z575) COCOA BEACH TO JUPITER INLET FL 20 TO 60NM","AM-Z575","SR"
"AM-Z575.2","MarineZone","MLB","12/4/2007 8:00:00 PM","","AM","575","SEBASTIAN INLET TO JUPITER INLET 20-60NM","","","EST","(AM-Z575) SEBASTIAN INLET TO JUPITER INLET 20-60NM","AM-Z575","SR"
"AM-Z610.1","MarineZone","MFL","","","AM","610","LAKE OKEECHOBEE","","","EST","(AM-Z610) LAKE OKEECHOBEE","AM-Z610","SR"
"AM-Z630.1","MarineZone","MFL","","","AM","630","BISCAYNE BAY","","","EST","(AM-Z630) BISCAYNE BAY","AM-Z630","SR"
"AM-Z650.1","MarineZone","MFL","","","AM","650","JUPITER INLET TO DEERFIELD BEACH FL OUT 20NM","","","EST","(AM-Z650) JUPITER INLET TO DEERFIELD BEACH FL OUT 20NM","AM-Z650","SR"
"AM-Z651.1","MarineZone","MFL","","","AM","651","DEERFIELD BEACH TO OCEAN REEF FL","","","EST","(AM-Z651) DEERFIELD BEACH TO OCEAN REEF FL","AM-Z651","SR"
"AM-Z670.1","MarineZone","MFL","","","AM","670","JUPITER INLET TO DEERFIELD BEACH FL 20 TO 60NM","","","EST","(AM-Z670) JUPITER INLET TO DEERFIELD BEACH FL 20 TO 60NM","AM-Z670","SR"
"AM-Z671.1","MarineZone","MFL","","","AM","671","DEERFIELD BEACH TO OCEAN REEF FL 20 TO 60NM","","","EST","(AM-Z671) DEERFIELD BEACH TO OCEAN REEF FL 20 TO 60NM","AM-Z671","SR"
"AM-Z710.1","MarineZone","SJU","","10/1/2008 10:29:00 AM","AM","710","ATL WATERS SWD FM 19.5 BTWN 68W AND 64W TO NW CST PR","","","AST","(AM-Z710) ATL WATERS SWD FM 19.5 BTWN 68W AND 64W TO NW CST PR","AM-Z710","SR"
"AM-Z710.2","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","710","ATLANTIC WATERS OF PUERTO RICO AND USVI FROM 10 NM TO 19.5N","","","AST","(AM-Z710) ATLANTIC WATERS OF PUERTO RICO AND USVI FROM 10 NM TO 19.5N","AM-Z710","SR"
"AM-Z712.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","712","COASTAL WATERS OF NORTHERN PUERTO RICO OUT 10 NM","","","AST","(AM-Z712) COASTAL WATERS OF NORTHERN PUERTO RICO OUT 10 NM","AM-Z712","SR"
"AM-Z715.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","715","COASTAL WATERS OF NORTHERN USVI AND CULEBRA OUT 10 NM","","","AST","(AM-Z715) COASTAL WATERS OF NORTHERN USVI AND CULEBRA OUT 10 NM","AM-Z715","SR"
"AM-Z720.1","MarineZone","SJU","","10/1/2008 10:29:00 AM","AM","720","ATL NEARSHORE WATERS RIO GUAJATACA PR EWD THRU USVI","","","AST","(AM-Z720) ATL NEARSHORE WATERS RIO GUAJATACA PR EWD THRU USVI","AM-Z720","SR"
"AM-Z722.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","722","ANEGADA PASSAGE SOUTHWARD TO 17N","","","AST","(AM-Z722) ANEGADA PASSAGE SOUTHWARD TO 17N","AM-Z722","SR"
"AM-Z725.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","725","COASTAL WATERS OF SOUTHERN USVI VIEQUES AND EASTERN PUERTO RICO OUT 10 NM","","","AST","(AM-Z725) COASTAL WATERS OF SOUTHERN USVI VIEQUES AND EASTERN PUERTO RICO OUT 10 NM","AM-Z725","SR"
"AM-Z730.1","MarineZone","SJU","","10/1/2008 10:29:00 AM","AM","730","CARIB WATERS E CST PR THRU USVI","","","AST","(AM-Z730) CARIB WATERS E CST PR THRU USVI","AM-Z730","SR"
"AM-Z732.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","732","CARIBBEAN WATERS OF PUERTO RICO FROM 10 NM TO 17N","","","AST","(AM-Z732) CARIBBEAN WATERS OF PUERTO RICO FROM 10 NM TO 17N","AM-Z732","SR"
"AM-Z735.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","735","COASTAL WATERS OF SOUTHERN PUERTO RICO OUT 10 NM","","","AST","(AM-Z735) COASTAL WATERS OF SOUTHERN PUERTO RICO OUT 10 NM","AM-Z735","SR"
"AM-Z740.1","MarineZone","SJU","","10/1/2008 10:29:00 AM","AM","740","CARIBBEAN WATERS S CST OF PR","","","AST","(AM-Z740) CARIBBEAN WATERS S CST OF PR","AM-Z740","SR"
"AM-Z741.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","741","MONA PASSAGE SOUTHWARD TO 17N","","","AST","(AM-Z741) MONA PASSAGE SOUTHWARD TO 17N","AM-Z741","SR"
"AM-Z742.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","742","COASTAL WATERS OF NORTHWESTERN PUERTO RICO OUT 10 NM ","","","AST","(AM-Z742) COASTAL WATERS OF NORTHWESTERN PUERTO RICO OUT 10 NM ","AM-Z742","SR"
"AM-Z745.1","MarineZone","SJU","10/1/2008 10:30:00 AM","","AM","745","COASTAL WATERS OF SOUTHWESTERN PUERTO RICO OUT 10 NM","","","AST","(AM-Z745) COASTAL WATERS OF SOUTHWESTERN PUERTO RICO OUT 10 NM","AM-Z745","SR"
"AM-Z750.1","MarineZone","SJU","","10/1/2008 10:29:00 AM","AM","750","W COAST OF PR NEARSHORE WATERS","","","AST","(AM-Z750) W COAST OF PR NEARSHORE WATERS","AM-Z750","SR"
"AN-Z050.1","MarineZone","CAR","","10/2/2007 12:59:00 PM","AN","50","EASTPORT ME TO STONINGTON (DEER ISLE) ME OUT 25NM","","","EST","(AN-Z050) EASTPORT ME TO STONINGTON (DEER ISLE) ME OUT 25NM","AN-Z050","ER"
"AN-Z050.2","MarineZone","CAR","10/2/2007 1:00:00 PM","","AN","50","EASTPORT ME TO SCHOODIC POINT ME OUT 25 NM","","","EST","(AN-Z050) EASTPORT ME TO SCHOODIC POINT ME OUT 25 NM","AN-Z050","ER"
"AN-Z051.1","MarineZone","CAR","10/2/2007 1:00:00 PM","","AN","51","SCHOODIC POINT ME TO STONINGTON ME OUT 25 NM","","","EST","(AN-Z051) SCHOODIC POINT ME TO STONINGTON ME OUT 25 NM","AN-Z051","ER"
"AN-Z052.1","MarineZone","CAR","10/2/2007 1:00:00 PM","","AN","52","INTRACOASTAL WATERS FROM SCHOODIC POINT ME TO STONINGTON ME","","","EST","(AN-Z052) INTRACOASTAL WATERS FROM SCHOODIC POINT ME TO STONINGTON ME","AN-Z052","ER"
"AN-Z070.1","MarineZone","CAR","","","AN","70","EASTPORT ME TO STONINGTON (DEER ISLE) ME 25 NM TO HAGUE LINE","","","EST","(AN-Z070) EASTPORT ME TO STONINGTON (DEER ISLE) ME 25 NM TO HAGUE LINE","AN-Z070","ER"
"AN-Z150.1","MarineZone","GYX","","10/2/2007 12:59:00 PM","AN","150","STONINGTON (DEER ISLE) ME TO MERRIMACK RIVER MA OUT 25NM","","","EST","(AN-Z150) STONINGTON (DEER ISLE) ME TO MERRIMACK RIVER MA OUT 25NM","AN-Z150","ER"
"AN-Z150.2","MarineZone","GYX","10/2/2007 1:00:00 PM","","AN","150","STONINGTON ME TO PORT CLYDE ME OUT 25 NM","","","EST","(AN-Z150) STONINGTON ME TO PORT CLYDE ME OUT 25 NM","AN-Z150","ER"
"AN-Z151.1","MarineZone","GYX","10/2/2007 1:00:00 PM","","AN","151","PENOBSCOT BAY","","","EST","(AN-Z151) PENOBSCOT BAY","AN-Z151","ER"
"AN-Z152.1","MarineZone","GYX","10/2/2007 1:00:00 PM","","AN","152","PORT CLYDE ME TO CAPE ELIZABETH ME OUT 25 NM","","","EST","(AN-Z152) PORT CLYDE ME TO CAPE ELIZABETH ME OUT 25 NM","AN-Z152","ER"
"AN-Z153.1","MarineZone","GYX","10/2/2007 1:00:00 PM","","AN","153","CASCO BAY","","","EST","(AN-Z153) CASCO BAY","AN-Z153","ER"
"AN-Z154.1","MarineZone","GYX","10/2/2007 1:00:00 PM","","AN","154","CAPE ELIZABETH ME TO MERRIMACK RIVER MA OUT 25 NM","","","EST","(AN-Z154) CAPE ELIZABETH ME TO MERRIMACK RIVER MA OUT 25 NM","AN-Z154","ER"
"AN-Z170.1","MarineZone","GYX","","","AN","170","STONINGTON (DEER ISLE) ME TO MERRIMACK RIVER MA 25 TO 40NM","","","EST","(AN-Z170) STONINGTON (DEER ISLE) ME TO MERRIMACK RIVER MA 25 TO 40NM","AN-Z170","ER"
"AN-Z230.1","MarineZone","BOX","","7/15/2009 12:59:00 PM","AN","230","BOSTON HARBOR","","","EST","(AN-Z230) BOSTON HARBOR","AN-Z230","ER"
"AN-Z230.2","MarineZone","BOX","7/15/2009 1:00:00 PM","","AN","230","BOSTON HARBOR","","","EST","(AN-Z230) BOSTON HARBOR","AN-Z230","ER"
"AN-Z231.1","MarineZone","BOX","","7/15/2009 12:59:00 PM","AN","231","CAPE COD BAY","","","EST","(AN-Z231) CAPE COD BAY","AN-Z231","ER"
"AN-Z231.2","MarineZone","BOX","7/15/2009 1:00:00 PM","","AN","231","CAPE COD BAY","","","EST","(AN-Z231) CAPE COD BAY","AN-Z231","ER"
"AN-Z232.1","MarineZone","BOX","","7/15/2009 12:59:00 PM","AN","232","NANTUCKET SOUND","","","EST","(AN-Z232) NANTUCKET SOUND","AN-Z232","ER"
"AN-Z232.2","MarineZone","BOX","7/15/2009 1:00:00 PM","","AN","232","NANTUCKET SOUND","","","EST","(AN-Z232) NANTUCKET SOUND","AN-Z232","ER"
"AN-Z233.1","MarineZone","BOX","","7/15/2009 12:59:00 PM","AN","233","VINEYARD SOUND","","","EST","(AN-Z233) VINEYARD SOUND","AN-Z233","ER"
"AN-Z233.2","MarineZone","BOX","7/15/2009 1:00:00 PM","","AN","233","VINEYARD SOUND","","","EST","(AN-Z233) VINEYARD SOUND","AN-Z233","ER"
"AN-Z234.1","MarineZone","BOX","","7/15/2009 12:59:00 PM","AN","234","BUZZARDS BAY","","","EST","(AN-Z234) BUZZARDS BAY","AN-Z234","ER"
"AN-Z234.2","MarineZone","BOX","7/15/2009 1:00:00 PM","","AN","234","BUZZARDS BAY","","","EST","(AN-Z234) BUZZARDS BAY","AN-Z234","ER"
"AN-Z235.1","MarineZone","BOX","","7/15/2009 12:59:00 PM","AN","235","RHODE ISLAND SOUND","","","EST","(AN-Z235) RHODE ISLAND SOUND","AN-Z235","ER"
